trade_date,signal_ts,entry_ts,signal_name,signal_group,requested_structure,membership_id,trade_id
2021-06-07,2021-06-07 04:53:00+00:00,2021-06-07 04:54:00+00:00,q70_up,percentile_crossing,short_iron_condor,212,201
2021-06-07,2021-06-07 05:01:00+00:00,2021-06-07 05:02:00+00:00,q70_down,percentile_crossing,short_iron_condor,213,202
2021-06-07,2021-06-07 05:25:00+00:00,2021-06-07 05:26:00+00:00,zero_up,zero_crossing,short_iron_condor,214,203
2021-06-07,2021-06-07 08:25:00+00:00,2021-06-07 08:26:00+00:00,q75_up,percentile_crossing,short_iron_condor,215,204
2021-06-08,2021-06-08 05:38:00+00:00,2021-06-08 05:39:00+00:00,zero_up,zero_crossing,short_iron_condor,216,205
2021-06-08,2021-06-08 07:53:00+00:00,2021-06-08 07:54:00+00:00,q70_up,percentile_crossing,short_iron_condor,217,206
2021-06-08,2021-06-08 08:00:00+00:00,2021-06-08 08:01:00+00:00,q70_down,percentile_crossing,short_iron_condor,218,207
2021-06-08,2021-06-08 08:00:00+00:00,2021-06-08 08:01:00+00:00,zero_down,zero_crossing,long_iron_condor,219,207
2021-06-09,2021-06-09 04:53:00+00:00,2021-06-09 04:54:00+00:00,q70_up,percentile_crossing,short_iron_condor,220,208
2021-06-09,2021-06-09 05:14:00+00:00,2021-06-09 05:15:00+00:00,q75_up,percentile_crossing,short_iron_condor,221,209
2021-06-09,2021-06-09 05:14:00+00:00,2021-06-09 05:15:00+00:00,zero_up,zero_crossing,short_iron_condor,222,209
2021-06-09,2021-06-09 05:17:00+00:00,2021-06-09 05:18:00+00:00,q75_down,percentile_crossing,short_iron_condor,223,210
2021-06-09,2021-06-09 05:37:00+00:00,2021-06-09 05:38:00+00:00,q70_down,percentile_crossing,short_iron_condor,224,211
2021-06-09,2021-06-09 07:41:00+00:00,2021-06-09 07:42:00+00:00,zero_down,zero_crossing,long_iron_condor,225,212
2021-06-09,2021-06-09 08:46:00+00:00,2021-06-09 08:47:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,226,213
2021-06-10,2021-06-10 04:54:00+00:00,2021-06-10 04:55:00+00:00,zero_up,zero_crossing,short_iron_condor,227,214
2021-06-10,2021-06-10 04:58:00+00:00,2021-06-10 04:59:00+00:00,q85_up,percentile_crossing,short_iron_condor,228,215
2021-06-10,2021-06-10 04:59:00+00:00,2021-06-10 05:00:00+00:00,q90_up,percentile_crossing,short_iron_condor,229,216
2021-06-10,2021-06-10 05:12:00+00:00,2021-06-10 05:13:00+00:00,q90_down,percentile_crossing,short_iron_condor,230,217
2021-06-10,2021-06-10 06:32:00+00:00,2021-06-10 06:33:00+00:00,q85_down,percentile_crossing,short_iron_condor,231,218
2021-06-10,2021-06-10 06:33:00+00:00,2021-06-10 06:34:00+00:00,q80_down,percentile_crossing,short_iron_condor,232,219
2021-06-10,2021-06-10 06:33:00+00:00,2021-06-10 06:34:00+00:00,reversal_top,tail_reversal,long_iron_condor,233,219
2021-06-10,2021-06-10 06:49:00+00:00,2021-06-10 06:50:00+00:00,q80_up,percentile_crossing,short_iron_condor,234,220
2021-06-10,2021-06-10 07:51:00+00:00,2021-06-10 07:52:00+00:00,q75_down,percentile_crossing,short_iron_condor,235,221
2021-06-10,2021-06-10 08:07:00+00:00,2021-06-10 08:08:00+00:00,q75_up,percentile_crossing,short_iron_condor,236,222
2021-06-11,2021-06-11 04:52:00+00:00,2021-06-11 04:53:00+00:00,q75_down,percentile_crossing,short_iron_condor,237,223
2021-06-11,2021-06-11 04:57:00+00:00,2021-06-11 04:58:00+00:00,q70_down,percentile_crossing,short_iron_condor,238,224
2021-06-14,2021-06-14 06:23:00+00:00,2021-06-14 06:24:00+00:00,zero_up,zero_crossing,short_iron_condor,239,225
2021-06-14,2021-06-14 07:43:00+00:00,2021-06-14 07:44:00+00:00,zero_down,zero_crossing,long_iron_condor,240,226
2021-06-15,2021-06-15 04:51:00+00:00,2021-06-15 04:52:00+00:00,q75_down,percentile_crossing,short_iron_condor,241,227
2021-06-15,2021-06-15 04:52:00+00:00,2021-06-15 04:53:00+00:00,q70_down,percentile_crossing,short_iron_condor,242,228
2021-06-15,2021-06-15 05:05:00+00:00,2021-06-15 05:06:00+00:00,q70_up,percentile_crossing,short_iron_condor,243,229
2021-06-15,2021-06-15 05:18:00+00:00,2021-06-15 05:19:00+00:00,zero_up,zero_crossing,short_iron_condor,244,230
2021-06-15,2021-06-15 08:26:00+00:00,2021-06-15 08:27:00+00:00,zero_down,zero_crossing,long_iron_condor,245,231
2021-06-16,2021-06-16 04:52:00+00:00,2021-06-16 04:53:00+00:00,q75_down,percentile_crossing,short_iron_condor,246,232
2021-06-16,2021-06-16 04:53:00+00:00,2021-06-16 04:54:00+00:00,q70_down,percentile_crossing,short_iron_condor,247,233
2021-06-16,2021-06-16 05:57:00+00:00,2021-06-16 05:58:00+00:00,zero_up,zero_crossing,short_iron_condor,248,234
2021-06-16,2021-06-16 07:14:00+00:00,2021-06-16 07:15:00+00:00,zero_down,zero_crossing,long_iron_condor,249,235
2021-06-16,2021-06-16 08:24:00+00:00,2021-06-16 08:25:00+00:00,q70_up,percentile_crossing,short_iron_condor,250,236
2021-06-16,2021-06-16 08:39:00+00:00,2021-06-16 08:40:00+00:00,q75_up,percentile_crossing,short_iron_condor,251,237
2021-06-17,2021-06-17 05:19:00+00:00,2021-06-17 05:20:00+00:00,q90_down,percentile_crossing,short_iron_condor,252,238
2021-06-17,2021-06-17 05:37:00+00:00,2021-06-17 05:38:00+00:00,q85_down,percentile_crossing,short_iron_condor,253,239
2021-06-17,2021-06-17 05:40:00+00:00,2021-06-17 05:41:00+00:00,q85_up,percentile_crossing,short_iron_condor,254,240
2021-06-17,2021-06-17 06:41:00+00:00,2021-06-17 06:42:00+00:00,reversal_top,tail_reversal,long_iron_condor,255,241
2021-06-17,2021-06-17 08:37:00+00:00,2021-06-17 08:38:00+00:00,q90_up,percentile_crossing,short_iron_condor,256,242
2021-06-18,2021-06-18 06:36:00+00:00,2021-06-18 06:37:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,257,243
2021-06-21,2021-06-21 06:35:00+00:00,2021-06-21 06:36:00+00:00,zero_up,zero_crossing,short_iron_condor,258,244
2021-06-21,2021-06-21 07:21:00+00:00,2021-06-21 07:22:00+00:00,zero_down,zero_crossing,long_iron_condor,259,245
2021-06-22,2021-06-22 04:50:00+00:00,2021-06-22 04:51:00+00:00,q75_up,percentile_crossing,short_iron_condor,260,246
2021-06-22,2021-06-22 04:53:00+00:00,2021-06-22 04:54:00+00:00,q80_up,percentile_crossing,short_iron_condor,261,247
2021-06-22,2021-06-22 04:56:00+00:00,2021-06-22 04:57:00+00:00,q80_down,percentile_crossing,short_iron_condor,262,248
2021-06-22,2021-06-22 05:00:00+00:00,2021-06-22 05:01:00+00:00,zero_up,zero_crossing,short_iron_condor,263,249
2021-06-22,2021-06-22 05:20:00+00:00,2021-06-22 05:21:00+00:00,q75_down,percentile_crossing,short_iron_condor,264,250
2021-06-22,2021-06-22 05:45:00+00:00,2021-06-22 05:46:00+00:00,q70_down,percentile_crossing,short_iron_condor,265,251
2021-06-22,2021-06-22 07:08:00+00:00,2021-06-22 07:09:00+00:00,zero_down,zero_crossing,long_iron_condor,266,252
2021-06-23,2021-06-23 05:49:00+00:00,2021-06-23 05:50:00+00:00,zero_up,zero_crossing,short_iron_condor,267,253
2021-06-23,2021-06-23 06:03:00+00:00,2021-06-23 06:04:00+00:00,zero_down,zero_crossing,long_iron_condor,268,254
2021-06-24,2021-06-24 05:05:00+00:00,2021-06-24 05:06:00+00:00,q95_down,percentile_crossing,short_iron_condor,269,255
2021-06-24,2021-06-24 06:00:00+00:00,2021-06-24 06:01:00+00:00,q95_up,percentile_crossing,short_iron_condor,270,256
2021-06-24,2021-06-24 09:05:00+00:00,2021-06-24 09:06:00+00:00,reversal_top,tail_reversal,long_iron_condor,271,257
2021-06-28,2021-06-28 06:11:00+00:00,2021-06-28 06:12:00+00:00,zero_up,zero_crossing,short_iron_condor,272,258
2021-06-28,2021-06-28 08:05:00+00:00,2021-06-28 08:06:00+00:00,q70_up,percentile_crossing,short_iron_condor,273,259
2021-06-28,2021-06-28 08:11:00+00:00,2021-06-28 08:12:00+00:00,q70_down,percentile_crossing,short_iron_condor,274,260
2021-06-28,2021-06-28 08:26:00+00:00,2021-06-28 08:27:00+00:00,q75_up,percentile_crossing,short_iron_condor,275,261
2021-06-28,2021-06-28 08:33:00+00:00,2021-06-28 08:34:00+00:00,q75_down,percentile_crossing,short_iron_condor,276,262
2021-06-28,2021-06-28 08:33:00+00:00,2021-06-28 08:34:00+00:00,zero_down,zero_crossing,long_iron_condor,277,262
2021-06-29,2021-06-29 04:52:00+00:00,2021-06-29 04:53:00+00:00,q70_down,percentile_crossing,short_iron_condor,278,263
2021-06-29,2021-06-29 05:35:00+00:00,2021-06-29 05:36:00+00:00,zero_up,zero_crossing,short_iron_condor,279,264
2021-06-29,2021-06-29 08:32:00+00:00,2021-06-29 08:33:00+00:00,zero_down,zero_crossing,long_iron_condor,280,265
2021-06-30,2021-06-30 05:00:00+00:00,2021-06-30 05:01:00+00:00,q70_up,percentile_crossing,short_iron_condor,281,266
2021-06-30,2021-06-30 05:15:00+00:00,2021-06-30 05:16:00+00:00,zero_up,zero_crossing,short_iron_condor,282,267
2021-06-30,2021-06-30 05:19:00+00:00,2021-06-30 05:20:00+00:00,q70_down,percentile_crossing,short_iron_condor,283,268
2021-06-30,2021-06-30 05:40:00+00:00,2021-06-30 05:41:00+00:00,zero_down,zero_crossing,long_iron_condor,284,269
2021-07-01,2021-07-01 05:02:00+00:00,2021-07-01 05:03:00+00:00,q90_down,percentile_crossing,short_iron_condor,285,270
2021-07-01,2021-07-01 05:06:00+00:00,2021-07-01 05:07:00+00:00,q90_up,percentile_crossing,short_iron_condor,286,271
2021-07-01,2021-07-01 05:20:00+00:00,2021-07-01 05:21:00+00:00,q85_down,percentile_crossing,short_iron_condor,287,272
2021-07-01,2021-07-01 05:29:00+00:00,2021-07-01 05:30:00+00:00,reversal_top,tail_reversal,long_iron_condor,288,273
2021-07-01,2021-07-01 05:31:00+00:00,2021-07-01 05:32:00+00:00,q80_down,percentile_crossing,short_iron_condor,289,274
2021-07-01,2021-07-01 07:01:00+00:00,2021-07-01 07:02:00+00:00,q80_up,percentile_crossing,short_iron_condor,290,275
2021-07-01,2021-07-01 07:08:00+00:00,2021-07-01 07:09:00+00:00,q75_down,percentile_crossing,short_iron_condor,291,276
2021-07-01,2021-07-01 07:23:00+00:00,2021-07-01 07:24:00+00:00,q70_down,percentile_crossing,short_iron_condor,292,277
2021-07-01,2021-07-01 07:34:00+00:00,2021-07-01 07:35:00+00:00,q70_up,percentile_crossing,short_iron_condor,293,278
2021-07-01,2021-07-01 07:41:00+00:00,2021-07-01 07:42:00+00:00,q75_up,percentile_crossing,short_iron_condor,294,279
2021-07-01,2021-07-01 08:09:00+00:00,2021-07-01 08:10:00+00:00,q85_up,percentile_crossing,short_iron_condor,295,280
2021-07-02,2021-07-02 07:11:00+00:00,2021-07-02 07:12:00+00:00,zero_up,zero_crossing,short_iron_condor,296,281
2021-07-02,2021-07-02 07:27:00+00:00,2021-07-02 07:28:00+00:00,zero_down,zero_crossing,long_iron_condor,297,282
2021-07-05,2021-07-05 04:52:00+00:00,2021-07-05 04:53:00+00:00,q80_down,percentile_crossing,short_iron_condor,298,283
2021-07-05,2021-07-05 05:00:00+00:00,2021-07-05 05:01:00+00:00,q75_down,percentile_crossing,short_iron_condor,299,284
2021-07-05,2021-07-05 05:03:00+00:00,2021-07-05 05:04:00+00:00,zero_up,zero_crossing,short_iron_condor,300,285
2021-07-05,2021-07-05 05:04:00+00:00,2021-07-05 05:05:00+00:00,q75_up,percentile_crossing,short_iron_condor,301,286
2021-07-05,2021-07-05 05:18:00+00:00,2021-07-05 05:19:00+00:00,q70_down,percentile_crossing,short_iron_condor,302,287
2021-07-05,2021-07-05 07:37:00+00:00,2021-07-05 07:38:00+00:00,zero_down,zero_crossing,long_iron_condor,303,288
2021-07-05,2021-07-05 08:43:00+00:00,2021-07-05 08:44:00+00:00,q70_up,percentile_crossing,short_iron_condor,304,289
2021-07-06,2021-07-06 04:53:00+00:00,2021-07-06 04:54:00+00:00,q80_down,percentile_crossing,short_iron_condor,305,290
2021-07-06,2021-07-06 04:58:00+00:00,2021-07-06 04:59:00+00:00,q75_down,percentile_crossing,short_iron_condor,306,291
2021-07-06,2021-07-06 05:08:00+00:00,2021-07-06 05:09:00+00:00,q70_down,percentile_crossing,short_iron_condor,307,292
2021-07-06,2021-07-06 05:09:00+00:00,2021-07-06 05:10:00+00:00,q70_up,percentile_crossing,short_iron_condor,308,293
2021-07-06,2021-07-06 05:33:00+00:00,2021-07-06 05:34:00+00:00,zero_up,zero_crossing,short_iron_condor,309,294
2021-07-06,2021-07-06 05:41:00+00:00,2021-07-06 05:42:00+00:00,zero_down,zero_crossing,long_iron_condor,310,295
2021-07-07,2021-07-07 06:02:00+00:00,2021-07-07 06:03:00+00:00,zero_up,zero_crossing,short_iron_condor,311,296
2021-07-07,2021-07-07 07:44:00+00:00,2021-07-07 07:45:00+00:00,zero_down,zero_crossing,long_iron_condor,312,297
2021-07-08,2021-07-08 05:02:00+00:00,2021-07-08 05:03:00+00:00,q85_down,percentile_crossing,short_iron_condor,313,298
2021-07-08,2021-07-08 05:19:00+00:00,2021-07-08 05:20:00+00:00,q80_down,percentile_crossing,short_iron_condor,314,299
2021-07-08,2021-07-08 05:58:00+00:00,2021-07-08 05:59:00+00:00,q80_up,percentile_crossing,short_iron_condor,315,300
2021-07-08,2021-07-08 07:31:00+00:00,2021-07-08 07:32:00+00:00,q75_down,percentile_crossing,short_iron_condor,316,301
2021-07-08,2021-07-08 07:37:00+00:00,2021-07-08 07:38:00+00:00,q75_up,percentile_crossing,short_iron_condor,317,302
2021-07-08,2021-07-08 07:56:00+00:00,2021-07-08 07:57:00+00:00,q70_down,percentile_crossing,short_iron_condor,318,303
2021-07-08,2021-07-08 08:07:00+00:00,2021-07-08 08:08:00+00:00,q70_up,percentile_crossing,short_iron_condor,319,304
2021-07-08,2021-07-08 08:31:00+00:00,2021-07-08 08:32:00+00:00,q85_up,percentile_crossing,short_iron_condor,320,305
2021-07-12,2021-07-12 05:46:00+00:00,2021-07-12 05:47:00+00:00,zero_up,zero_crossing,short_iron_condor,321,306
2021-07-12,2021-07-12 07:41:00+00:00,2021-07-12 07:42:00+00:00,zero_down,zero_crossing,long_iron_condor,322,307
2021-07-12,2021-07-12 08:38:00+00:00,2021-07-12 08:39:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,323,308
2021-07-13,2021-07-13 04:50:00+00:00,2021-07-13 04:51:00+00:00,q70_down,percentile_crossing,short_iron_condor,324,309
2021-07-13,2021-07-13 05:23:00+00:00,2021-07-13 05:24:00+00:00,zero_up,zero_crossing,short_iron_condor,325,310
2021-07-13,2021-07-13 05:30:00+00:00,2021-07-13 05:31:00+00:00,zero_down,zero_crossing,long_iron_condor,326,311
2021-07-14,2021-07-14 04:55:00+00:00,2021-07-14 04:56:00+00:00,q70_down,percentile_crossing,short_iron_condor,327,312
2021-07-14,2021-07-14 05:04:00+00:00,2021-07-14 05:05:00+00:00,q70_up,percentile_crossing,short_iron_condor,328,313
2021-07-14,2021-07-14 05:05:00+00:00,2021-07-14 05:06:00+00:00,zero_up,zero_crossing,short_iron_condor,329,314
2021-07-14,2021-07-14 05:10:00+00:00,2021-07-14 05:11:00+00:00,q75_up,percentile_crossing,short_iron_condor,330,315
2021-07-14,2021-07-14 05:15:00+00:00,2021-07-14 05:16:00+00:00,q75_down,percentile_crossing,short_iron_condor,331,316
2021-07-14,2021-07-14 07:06:00+00:00,2021-07-14 07:07:00+00:00,zero_down,zero_crossing,long_iron_condor,332,317
2021-07-15,2021-07-15 05:00:00+00:00,2021-07-15 05:01:00+00:00,q90_down,percentile_crossing,short_iron_condor,333,318
2021-07-15,2021-07-15 05:12:00+00:00,2021-07-15 05:13:00+00:00,q85_down,percentile_crossing,short_iron_condor,334,319
2021-07-15,2021-07-15 05:16:00+00:00,2021-07-15 05:17:00+00:00,q85_up,percentile_crossing,short_iron_condor,335,320
2021-07-15,2021-07-15 05:24:00+00:00,2021-07-15 05:25:00+00:00,q80_down,percentile_crossing,short_iron_condor,336,321
2021-07-15,2021-07-15 05:24:00+00:00,2021-07-15 05:25:00+00:00,reversal_top,tail_reversal,long_iron_condor,337,321
2021-07-15,2021-07-15 05:45:00+00:00,2021-07-15 05:46:00+00:00,q75_down,percentile_crossing,short_iron_condor,338,322
2021-07-15,2021-07-15 06:33:00+00:00,2021-07-15 06:34:00+00:00,q75_up,percentile_crossing,short_iron_condor,339,323
2021-07-15,2021-07-15 07:21:00+00:00,2021-07-15 07:22:00+00:00,q80_up,percentile_crossing,short_iron_condor,340,324
2021-07-19,2021-07-19 05:19:00+00:00,2021-07-19 05:20:00+00:00,zero_up,zero_crossing,short_iron_condor,341,325
2021-07-19,2021-07-19 07:26:00+00:00,2021-07-19 07:27:00+00:00,zero_down,zero_crossing,long_iron_condor,342,326
2021-07-22,2021-07-22 04:55:00+00:00,2021-07-22 04:56:00+00:00,zero_up,zero_crossing,short_iron_condor,343,327
2021-07-22,2021-07-22 05:10:00+00:00,2021-07-22 05:11:00+00:00,q80_down,percentile_crossing,short_iron_condor,344,328
2021-07-22,2021-07-22 05:27:00+00:00,2021-07-22 05:28:00+00:00,q75_down,percentile_crossing,short_iron_condor,345,329
2021-07-22,2021-07-22 06:05:00+00:00,2021-07-22 06:06:00+00:00,q70_down,percentile_crossing,short_iron_condor,346,330
2021-07-22,2021-07-22 06:35:00+00:00,2021-07-22 06:36:00+00:00,q70_up,percentile_crossing,short_iron_condor,347,331
2021-07-22,2021-07-22 06:40:00+00:00,2021-07-22 06:41:00+00:00,q75_up,percentile_crossing,short_iron_condor,348,332
2021-07-22,2021-07-22 08:31:00+00:00,2021-07-22 08:32:00+00:00,q80_up,percentile_crossing,short_iron_condor,349,333
2021-07-23,2021-07-23 05:03:00+00:00,2021-07-23 05:04:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,350,334
2021-07-26,2021-07-26 08:43:00+00:00,2021-07-26 08:44:00+00:00,zero_up,zero_crossing,short_iron_condor,351,335
2021-07-26,2021-07-26 08:44:00+00:00,2021-07-26 08:45:00+00:00,q70_up,percentile_crossing,short_iron_condor,352,336
2021-07-27,2021-07-27 04:58:00+00:00,2021-07-27 04:59:00+00:00,q75_down,percentile_crossing,short_iron_condor,353,337
2021-07-27,2021-07-27 05:03:00+00:00,2021-07-27 05:04:00+00:00,q70_down,percentile_crossing,short_iron_condor,354,338
2021-07-27,2021-07-27 05:23:00+00:00,2021-07-27 05:24:00+00:00,zero_up,zero_crossing,short_iron_condor,355,339
2021-07-27,2021-07-27 05:24:00+00:00,2021-07-27 05:25:00+00:00,zero_down,zero_crossing,long_iron_condor,356,340
2021-07-29,2021-07-29 04:55:00+00:00,2021-07-29 04:56:00+00:00,q70_up,percentile_crossing,short_iron_condor,357,341
2021-07-29,2021-07-29 04:56:00+00:00,2021-07-29 04:57:00+00:00,q75_up,percentile_crossing,short_iron_condor,358,342
2021-07-29,2021-07-29 05:02:00+00:00,2021-07-29 05:03:00+00:00,zero_up,zero_crossing,short_iron_condor,359,343
2021-07-29,2021-07-29 05:05:00+00:00,2021-07-29 05:06:00+00:00,q80_up,percentile_crossing,short_iron_condor,360,344
2021-07-29,2021-07-29 05:08:00+00:00,2021-07-29 05:09:00+00:00,q80_down,percentile_crossing,short_iron_condor,361,345
2021-07-29,2021-07-29 07:02:00+00:00,2021-07-29 07:03:00+00:00,q70_down,percentile_crossing,short_iron_condor,362,346
2021-07-29,2021-07-29 07:02:00+00:00,2021-07-29 07:03:00+00:00,q75_down,percentile_crossing,short_iron_condor,363,346
2021-07-29,2021-07-29 08:28:00+00:00,2021-07-29 08:29:00+00:00,q85_up,percentile_crossing,short_iron_condor,364,347
2021-07-30,2021-07-30 06:23:00+00:00,2021-07-30 06:24:00+00:00,zero_up,zero_crossing,short_iron_condor,365,348
2021-07-30,2021-07-30 06:37:00+00:00,2021-07-30 06:38:00+00:00,zero_down,zero_crossing,long_iron_condor,366,349
2021-08-02,2021-08-02 04:52:00+00:00,2021-08-02 04:53:00+00:00,q75_down,percentile_crossing,short_iron_condor,367,350
2021-08-02,2021-08-02 04:57:00+00:00,2021-08-02 04:58:00+00:00,q70_down,percentile_crossing,short_iron_condor,368,351
2021-08-02,2021-08-02 05:22:00+00:00,2021-08-02 05:23:00+00:00,zero_up,zero_crossing,short_iron_condor,369,352
2021-08-02,2021-08-02 05:37:00+00:00,2021-08-02 05:38:00+00:00,zero_down,zero_crossing,long_iron_condor,370,353
2021-08-02,2021-08-02 08:44:00+00:00,2021-08-02 08:45:00+00:00,q70_up,percentile_crossing,short_iron_condor,371,354
2021-08-03,2021-08-03 04:57:00+00:00,2021-08-03 04:58:00+00:00,q80_down,percentile_crossing,short_iron_condor,372,355
2021-08-03,2021-08-03 05:02:00+00:00,2021-08-03 05:03:00+00:00,zero_up,zero_crossing,short_iron_condor,373,356
2021-08-03,2021-08-03 05:09:00+00:00,2021-08-03 05:10:00+00:00,q75_down,percentile_crossing,short_iron_condor,374,357
2021-08-03,2021-08-03 05:17:00+00:00,2021-08-03 05:18:00+00:00,q70_down,percentile_crossing,short_iron_condor,375,358
2021-08-03,2021-08-03 08:02:00+00:00,2021-08-03 08:03:00+00:00,q70_up,percentile_crossing,short_iron_condor,376,359
2021-08-03,2021-08-03 08:29:00+00:00,2021-08-03 08:30:00+00:00,q75_up,percentile_crossing,short_iron_condor,377,360
2021-08-04,2021-08-04 04:52:00+00:00,2021-08-04 04:53:00+00:00,q75_down,percentile_crossing,short_iron_condor,378,361
2021-08-04,2021-08-04 05:07:00+00:00,2021-08-04 05:08:00+00:00,zero_up,zero_crossing,short_iron_condor,379,362
2021-08-04,2021-08-04 05:09:00+00:00,2021-08-04 05:10:00+00:00,q75_up,percentile_crossing,short_iron_condor,380,363
2021-08-04,2021-08-04 05:15:00+00:00,2021-08-04 05:16:00+00:00,q70_down,percentile_crossing,short_iron_condor,381,364
2021-08-04,2021-08-04 05:29:00+00:00,2021-08-04 05:30:00+00:00,zero_down,zero_crossing,long_iron_condor,382,365
2021-08-05,2021-08-05 05:11:00+00:00,2021-08-05 05:12:00+00:00,q70_up,percentile_crossing,short_iron_condor,383,366
2021-08-05,2021-08-05 05:12:00+00:00,2021-08-05 05:13:00+00:00,zero_up,zero_crossing,short_iron_condor,384,367
2021-08-05,2021-08-05 05:14:00+00:00,2021-08-05 05:15:00+00:00,q70_down,percentile_crossing,short_iron_condor,385,368
2021-08-05,2021-08-05 06:02:00+00:00,2021-08-05 06:03:00+00:00,q75_up,percentile_crossing,short_iron_condor,386,369
2021-08-05,2021-08-05 06:20:00+00:00,2021-08-05 06:21:00+00:00,q75_down,percentile_crossing,short_iron_condor,387,370
2021-08-05,2021-08-05 07:34:00+00:00,2021-08-05 07:35:00+00:00,zero_down,zero_crossing,long_iron_condor,388,371
